"date","area_code","area_name","measure","value"
2017-02-01,"E05000686","Unsworth (Bury)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000687","Ancoats and Clayton (Manchester)","Claimants as a proportion of residents aged 16-64",2.2
2017-02-01,"E05000688","Ardwick (Manchester)","Claimants as a proportion of residents aged 16-64",2.8
2017-02-01,"E05000689","Baguley (Manchester)","Claimants as a proportion of residents aged 16-64",3.3
2017-02-01,"E05000690","Bradford (Manchester)","Claimants as a proportion of residents aged 16-64",3.5
2017-02-01,"E05000691","Brooklands (Manchester)","Claimants as a proportion of residents aged 16-64",2.4
2017-02-01,"E05000692","Burnage (Manchester)","Claimants as a proportion of residents aged 16-64",2.5
2017-02-01,"E05000693","Charlestown (Manchester)","Claimants as a proportion of residents aged 16-64",3.6
2017-02-01,"E05000694","Cheetham (Manchester)","Claimants as a proportion of residents aged 16-64",2.7
2017-02-01,"E05000695","Chorlton (Manchester)","Claimants as a proportion of residents aged 16-64",1.3
2017-02-01,"E05000696","Chorlton Park (Manchester)","Claimants as a proportion of residents aged 16-64",2
2017-02-01,"E05000697","City Centre (Manchester)","Claimants as a proportion of residents aged 16-64",0.3
2017-02-01,"E05000698","Crumpsall (Manchester)","Claimants as a proportion of residents aged 16-64",3.6
2017-02-01,"E05000699","Didsbury East (Manchester)","Claimants as a proportion of residents aged 16-64",1.2
2017-02-01,"E05000700","Didsbury West (Manchester)","Claimants as a proportion of residents aged 16-64",1
2017-02-01,"E05000701","Fallowfield (Manchester)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000702","Gorton North (Manchester)","Claimants as a proportion of residents aged 16-64",4.1
2017-02-01,"E05000703","Gorton South (Manchester)","Claimants as a proportion of residents aged 16-64",3.4
2017-02-01,"E05000704","Harpurhey (Manchester)","Claimants as a proportion of residents aged 16-64",4.7
2017-02-01,"E05000705","Higher Blackley (Manchester)","Claimants as a proportion of residents aged 16-64",3
2017-02-01,"E05000706","Hulme (Manchester)","Claimants as a proportion of residents aged 16-64",2.3
2017-02-01,"E05000707","Levenshulme (Manchester)","Claimants as a proportion of residents aged 16-64",2.2
2017-02-01,"E05000708","Longsight (Manchester)","Claimants as a proportion of residents aged 16-64",3.1
2017-02-01,"E05000709","Miles Platting and Newton Heath (Manchester)","Claimants as a proportion of residents aged 16-64",4.6
2017-02-01,"E05000710","Moss Side (Manchester)","Claimants as a proportion of residents aged 16-64",3.6
2017-02-01,"E05000711","Moston (Manchester)","Claimants as a proportion of residents aged 16-64",3.3
2017-02-01,"E05000712","Northenden (Manchester)","Claimants as a proportion of residents aged 16-64",2.7
2017-02-01,"E05000713","Old Moat (Manchester)","Claimants as a proportion of residents aged 16-64",2.1
2017-02-01,"E05000714","Rusholme (Manchester)","Claimants as a proportion of residents aged 16-64",2.7
2017-02-01,"E05000715","Sharston (Manchester)","Claimants as a proportion of residents aged 16-64",3.6
2017-02-01,"E05000716","Whalley Range (Manchester)","Claimants as a proportion of residents aged 16-64",2.8
2017-02-01,"E05000717","Withington (Manchester)","Claimants as a proportion of residents aged 16-64",1.2
2017-02-01,"E05000718","Woodhouse Park (Manchester)","Claimants as a proportion of residents aged 16-64",3.6
2017-02-01,"E05000719","Alexandra (Oldham)","Claimants as a proportion of residents aged 16-64",5.1
2017-02-01,"E05000720","Chadderton Central (Oldham)","Claimants as a proportion of residents aged 16-64",2.3
2017-02-01,"E05000721","Chadderton North (Oldham)","Claimants as a proportion of residents aged 16-64",2.1
2017-02-01,"E05000722","Chadderton South (Oldham)","Claimants as a proportion of residents aged 16-64",2.5
2017-02-01,"E05000723","Coldhurst (Oldham)","Claimants as a proportion of residents aged 16-64",6
2017-02-01,"E05000724","Crompton (Oldham)","Claimants as a proportion of residents aged 16-64",1.8
2017-02-01,"E05000725","Failsworth East (Oldham)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000726","Failsworth West (Oldham)","Claimants as a proportion of residents aged 16-64",2.8
2017-02-01,"E05000727","Hollinwood (Oldham)","Claimants as a proportion of residents aged 16-64",3.7
2017-02-01,"E05000728","Medlock Vale (Oldham)","Claimants as a proportion of residents aged 16-64",2.7
2017-02-01,"E05000729","Royton North (Oldham)","Claimants as a proportion of residents aged 16-64",1.8
2017-02-01,"E05000730","Royton South (Oldham)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000731","Saddleworth North (Oldham)","Claimants as a proportion of residents aged 16-64",1.2
2017-02-01,"E05000732","Saddleworth South (Oldham)","Claimants as a proportion of residents aged 16-64",1
2017-02-01,"E05000733","Saddleworth West and Lees (Oldham)","Claimants as a proportion of residents aged 16-64",1.6
2017-02-01,"E05000736","Shaw (Oldham)","Claimants as a proportion of residents aged 16-64",2.4
2017-02-01,"E05000734","St James' (Oldham)","Claimants as a proportion of residents aged 16-64",3.5
2017-02-01,"E05000735","St Mary's (Oldham)","Claimants as a proportion of residents aged 16-64",4.2
2017-02-01,"E05000737","Waterhead (Oldham)","Claimants as a proportion of residents aged 16-64",3.7
2017-02-01,"E05000738","Werneth (Oldham)","Claimants as a proportion of residents aged 16-64",3.9
2017-02-01,"E05000739","Balderstone and Kirkholt (Rochdale)","Claimants as a proportion of residents aged 16-64",4.3
2017-02-01,"E05000740","Bamford (Rochdale)","Claimants as a proportion of residents aged 16-64",2.2
2017-02-01,"E05000741","Castleton (Rochdale)","Claimants as a proportion of residents aged 16-64",2.9
2017-02-01,"E05000742","Central Rochdale (Rochdale)","Claimants as a proportion of residents aged 16-64",6.5
2017-02-01,"E05000743","East Middleton (Rochdale)","Claimants as a proportion of residents aged 16-64",2.9
2017-02-01,"E05000744","Healey (Rochdale)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000745","Hopwood Hall (Rochdale)","Claimants as a proportion of residents aged 16-64",3.3
2017-02-01,"E05000746","Kingsway (Rochdale)","Claimants as a proportion of residents aged 16-64",4
2017-02-01,"E05000747","Littleborough Lakeside (Rochdale)","Claimants as a proportion of residents aged 16-64",1.7
2017-02-01,"E05000748","Milkstone and Deeplish (Rochdale)","Claimants as a proportion of residents aged 16-64",5.2
2017-02-01,"E05000749","Milnrow and Newhey (Rochdale)","Claimants as a proportion of residents aged 16-64",1.6
2017-02-01,"E05000750","Norden (Rochdale)","Claimants as a proportion of residents aged 16-64",0.7
2017-02-01,"E05000751","North Heywood (Rochdale)","Claimants as a proportion of residents aged 16-64",3
2017-02-01,"E05000752","North Middleton (Rochdale)","Claimants as a proportion of residents aged 16-64",2.7
2017-02-01,"E05000753","Smallbridge and Firgrove (Rochdale)","Claimants as a proportion of residents aged 16-64",3.9
2017-02-01,"E05000754","South Middleton (Rochdale)","Claimants as a proportion of residents aged 16-64",2.3
2017-02-01,"E05000755","Spotland and Falinge (Rochdale)","Claimants as a proportion of residents aged 16-64",3.1
2017-02-01,"E05000756","Wardle and West Littleborough (Rochdale)","Claimants as a proportion of residents aged 16-64",1.2
2017-02-01,"E05000757","West Heywood (Rochdale)","Claimants as a proportion of residents aged 16-64",3.1
2017-02-01,"E05000758","West Middleton (Rochdale)","Claimants as a proportion of residents aged 16-64",3.7
2017-02-01,"E05000759","Barton (Salford)","Claimants as a proportion of residents aged 16-64",3.4
2017-02-01,"E05000760","Boothstown and Ellenbrook (Salford)","Claimants as a proportion of residents aged 16-64",0.9
2017-02-01,"E05000761","Broughton (Salford)","Claimants as a proportion of residents aged 16-64",5.5
2017-02-01,"E05000762","Cadishead (Salford)","Claimants as a proportion of residents aged 16-64",1.6
2017-02-01,"E05000763","Claremont (Salford)","Claimants as a proportion of residents aged 16-64",1.1
2017-02-01,"E05000764","Eccles (Salford)","Claimants as a proportion of residents aged 16-64",2
2017-02-01,"E05000765","Irlam (Salford)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000766","Irwell Riverside (Salford)","Claimants as a proportion of residents aged 16-64",3
2017-02-01,"E05000767","Kersal (Salford)","Claimants as a proportion of residents aged 16-64",2.1
2017-02-01,"E05000768","Langworthy (Salford)","Claimants as a proportion of residents aged 16-64",4.7
2017-02-01,"E05000769","Little Hulton (Salford)","Claimants as a proportion of residents aged 16-64",5.1
2017-02-01,"E05000770","Ordsall (Salford)","Claimants as a proportion of residents aged 16-64",1.8
2017-02-01,"E05000771","Pendlebury (Salford)","Claimants as a proportion of residents aged 16-64",2.7
2017-02-01,"E05000772","Swinton North (Salford)","Claimants as a proportion of residents aged 16-64",2.4
2017-02-01,"E05000773","Swinton South (Salford)","Claimants as a proportion of residents aged 16-64",1.8
2017-02-01,"E05000774","Walkden North (Salford)","Claimants as a proportion of residents aged 16-64",3.9
2017-02-01,"E05000775","Walkden South (Salford)","Claimants as a proportion of residents aged 16-64",1.8
2017-02-01,"E05000776","Weaste and Seedley (Salford)","Claimants as a proportion of residents aged 16-64",2.9
2017-02-01,"E05000777","Winton (Salford)","Claimants as a proportion of residents aged 16-64",3
2017-02-01,"E05000778","Worsley (Salford)","Claimants as a proportion of residents aged 16-64",0.7
2017-02-01,"E05000779","Bramhall North (Stockport)","Claimants as a proportion of residents aged 16-64",1
2017-02-01,"E05000780","Bramhall South and Woodford (Stockport)","Claimants as a proportion of residents aged 16-64",0.5
2017-02-01,"E05000782","Bredbury Green and Romiley (Stockport)","Claimants as a proportion of residents aged 16-64",1.9
2017-02-01,"E05000781","Bredbury and Woodley (Stockport)","Claimants as a proportion of residents aged 16-64",1.5
2017-02-01,"E05000783","Brinnington and Central (Stockport)","Claimants as a proportion of residents aged 16-64",6
2017-02-01,"E05000785","Cheadle Hulme North (Stockport)","Claimants as a proportion of residents aged 16-64",1.4
2017-02-01,"E05000786","Cheadle Hulme South (Stockport)","Claimants as a proportion of residents aged 16-64",0.9
2017-02-01,"E05000784","Cheadle and Gatley (Stockport)","Claimants as a proportion of residents aged 16-64",1
2017-02-01,"E05000787","Davenport and Cale Green (Stockport)","Claimants as a proportion of residents aged 16-64",3
2017-02-01,"E05000788","Edgeley and Cheadle Heath (Stockport)","Claimants as a proportion of residents aged 16-64",2.6
2017-02-01,"E05000789","Hazel Grove (Stockport)","Claimants as a proportion of residents aged 16-64",1.4
2017-02-01,"E05000790","Heald Green (Stockport)","Claimants as a proportion of residents aged 16-64",1.2
2017-02-01,"E05000791","Heatons North (Stockport)","Claimants as a proportion of residents aged 16-64",1.7
2017-02-01,"E05000792","Heatons South (Stockport)","Claimants as a proportion of residents aged 16-64",1.5
2017-02-01,"E05000793","Manor (Stockport)","Claimants as a proportion of residents aged 16-64",2.1
2017-02-01,"E05000794","Marple North (Stockport)","Claimants as a proportion of residents aged 16-64",1
2017-02-01,"E05000795","Marple South (Stockport)","Claimants as a proportion of residents aged 16-64",1.3
2017-02-01,"E05000796","Offerton (Stockport)","Claimants as a proportion of residents aged 16-64",1.8
2017-02-01,"E05000797","Reddish North (Stockport)","Claimants as a proportion of residents aged 16-64",2.3
2017-02-01,"E05000798","Reddish South (Stockport)","Claimants as a proportion of residents aged 16-64",2.2
2017-02-01,"E05000799","Stepping Hill (Stockport)","Claimants as a proportion of residents aged 16-64",1
2017-02-01,"E05000800","Ashton Hurst (Tameside)","Claimants as a proportion of residents aged 16-64",3.1
2017-02-01,"E05000801","Ashton St Michael's (Tameside)","Claimants as a proportion of residents aged 16-64",3.1
2017-02-01,"E05000802","Ashton Waterloo (Tameside)","Claimants as a proportion of residents aged 16-64",2.2
2017-02-01,"E05000803","Audenshaw (Tameside)","Claimants as a proportion of residents aged 16-64",2
2017-02-01,"E05000804","Denton North East (Tameside)","Claimants as a proportion of residents aged 16-64",2.1
2017-02-01,"E05000805","Denton South (Tameside)","Claimants as a proportion of residents aged 16-64",2.9
2017-02-01,"E05000806","Denton West (Tameside)","Claimants as a proportion of residents aged 16-64",1.3
2017-02-01,"E05000807","Droylsden East (Tameside)","Claimants as a proportion of residents aged 16-64",2
2017-02-01,"E05000808","Droylsden West (Tameside)","Claimants as a proportion of residents aged 16-64",2.1
2017-02-01,"E05000809","Dukinfield (Tameside)","Claimants as a proportion of residents aged 16-64",3
2017-02-01,"E05000810","Dukinfield Stalybridge (Tameside)","Claimants as a proportion of residents aged 16-64",2.4
2017-02-01,"E05000811","Hyde Godley (Tameside)","Claimants as a proportion of residents aged 16-64",2.9
2017-02-01,"E05000812","Hyde Newton (Tameside)","Claimants as a proportion of residents aged 16-64",3.3
2017-02-01,"E05000813","Hyde Werneth (Tameside)","Claimants as a proportion of residents aged 16-64",2.5
2017-02-01,"E05000814","Longdendale (Tameside)","Claimants as a proportion of residents aged 16-64",2.8
2017-02-01,"E05000815","Mossley (Tameside)","Claimants as a proportion of residents aged 16-64",2.2
2017-02-01,"E05000816","St Peter's (Tameside)","Claimants as a proportion of residents aged 16-64",4.8
2017-02-01,"E05000817","Stalybridge North (Tameside)","Claimants as a proportion of residents aged 16-64",3.5
2017-02-01,"E05000818","Stalybridge South (Tameside)","Claimants as a proportion of residents aged 16-64",2.5
2017-02-01,"E05000819","Altrincham (Trafford)","Claimants as a proportion of residents aged 16-64",1.3
2017-02-01,"E05000820","Ashton upon Mersey (Trafford)","Claimants as a proportion of residents aged 16-64",1.1
2017-02-01,"E05000821","Bowdon (Trafford)","Claimants as a proportion of residents aged 16-64",0.8
2017-02-01,"E05000822","Broadheath (Trafford)","Claimants as a proportion of residents aged 16-64",1.1
2017-02-01,"E05000823","Brooklands (Trafford)","Claimants as a proportion of residents aged 16-64",0.7
2017-02-01,"E05000824","Bucklow-St Martins (Trafford)","Claimants as a proportion of residents aged 16-64",3.2
2017-02-01,"E05000825","Clifford (Trafford)","Claimants as a proportion of residents aged 16-64",3.8
2017-02-01,"E05000826","Davyhulme East (Trafford)","Claimants as a proportion of residents aged 16-64",1.1
2017-02-01,"E05000827","Davyhulme West (Trafford)","Claimants as a proportion of residents aged 16-64",1.3
2017-02-01,"E05000828","Flixton (Trafford)","Claimants as a proportion of residents aged 16-64",0.8
